gene_symbol,log2FC,pvalue,padj
Sun1,-0.09500000000000064,0.2933823968596767,0.5222166624150415
Kl,0.09499999999999975,0.2933823968596784,0.5222166624150415
Gp9,0.09499999999999975,0.2933823968596784,0.5222166624150415
Thumpd2,0.09499999999999975,0.29338239685968004,0.5222166624150415
Tmem47,-0.1800000000000006,0.2934381952190255,0.5222166624150415
Hadha,-0.08500000000000085,0.2935041103151209,0.5222166624150415
Mecom,-0.08500000000000041,0.29350411031512336,0.5222166624150415
Uqcc3,-0.08500000000000085,0.293504110315124,0.5222166624150415
Olr561,0.16999999999999993,0.29350411031512424,0.5222166624150415
Wdr75,0.08499999999999908,0.2935041103151286,0.5222166624150415
Brinp3,-0.07500000000000018,0.2936775859779833,0.5222166624150415
Gpr107,0.07500000000000018,0.2936775859779833,0.5222166624150415
Extl3,0.07499999999999929,0.29367758597798743,0.5222166624150415
Ufd1l,-0.07499999999999929,0.29367758597798743,0.5222166624150415
Lca5,-0.21499999999999986,0.2937521112325685,0.5222166624150415
Pptc7,-0.13999999999999968,0.2937934187725555,0.5222166624150415
Myh4,0.20500000000000007,0.2938377774585742,0.5222166624150415
Rpl22l1,0.06500000000000128,0.2939369194283533,0.5222166624150415
Eif4e,0.06500000000000128,0.2939369194283562,0.5222166624150415
Olr135,-0.06500000000000039,0.2939369194283584,0.5222166624150415
Pkhd1l1,-0.13000000000000034,0.2939369194283604,0.5222166624150415
Acrbp,-0.2599999999999998,0.2939369194283611,0.5222166624150415
Rtcb,0.129999999999999,0.29393691942836364,0.5222166624150415
Ogfod2,0.129999999999999,0.293936919428365,0.5222166624150415
Hey2,0.26500000000000057,0.2939606451894764,0.5222166624150415
Akap7,0.1849999999999996,0.29405251662029785,0.5222166624150415
RT1-Ba,-0.1849999999999996,0.29405251662029874,0.5222166624150415
Ctdspl2,0.120000000000001,0.2941176470588204,0.5222166624150415
Fshb,-0.120000000000001,0.2941176470588208,0.5222166624150415
Pcgf2,-0.1200000000000001,0.29411764705882304,0.5222166624150415
Ly49si1,-0.6049999999999995,0.29415759849422984,0.5222166624150415
Slc46a1,-0.23000000000000043,0.29422612627795164,0.5222166624150415
Flad1,0.055000000000000604,0.2943496709904547,0.5222166624150415
Elac1,0.054999999999999716,0.2943496709904574,0.5222166624150415
Lpar1,-0.16499999999999915,0.2943496709904584,0.5222166624150415
Rassf7,0.054999999999999716,0.2943496709904604,0.5222166624150415
Sox10,0.054999999999999716,0.2943496709904604,0.5222166624150415
Spata19,-0.14500000000000046,0.2947774445255922,0.5227965353921782
Tpm1,-0.14499999999999957,0.29477744452559485,0.5227965353921782
Lrrc8b,-0.1899999999999995,0.2948438619260556,0.5227965353921782
Card10,0.1899999999999995,0.29484386192605627,0.5227965353921782
Kctd18,0.1949999999999994,0.2948607838483588,0.5227965353921782
Caskin1,0.08999999999999986,0.2950655950108383,0.5228329416467347
Slc4a11,0.04499999999999993,0.2950655950108383,0.5228329416467347
Zfp653,-0.04499999999999993,0.2950655950108383,0.5228329416467347
Sec31b,0.17999999999999972,0.2950655950108385,0.5228329416467347
Myh11,0.08999999999999986,0.29506559501083873,0.5228329416467347
Calml3,0.33499999999999996,0.2951272452117879,0.5228768703102814
Gng13,0.16999999999999993,0.2953273285537734,0.5230502820421016
Socs1,0.16999999999999993,0.2953273285537734,0.5230502820421016
Rims1,0.120000000000001,0.2953357365823511,0.5230502820421016
Egr4,0.125,0.2954251390305732,0.5231061550886893
Ggh,-0.28499999999999925,0.2955443037260401,0.5231061550886893
Timeless,-0.08000000000000007,0.2956392749394984,0.5231061550886893
Lias,0.08000000000000007,0.29563927493950093,0.5231061550886893
Commd7,0.08000000000000007,0.29563927493950093,0.5231061550886893
Mrpl15,0.08000000000000007,0.2956392749395018,0.5231061550886893
Reep3,-0.0799999999999983,0.29563927493950626,0.5231061550886893
Abca3,-0.11500000000000199,0.2958817088389737,0.5231061550886893
Mri1,0.11499999999999932,0.29588170883898035,0.5231061550886893
Plin1,0.11499999999999932,0.29588170883898035,0.5231061550886893
Olr259,0.2549999999999999,0.29620015483594886,0.5231061550886893
Vdr,-0.03500000000000014,0.29647352931854754,0.5231061550886893
Kcnk12,-0.03500000000000014,0.29647352931854887,0.5231061550886893
Gon4l,-0.03500000000000014,0.29647352931854887,0.5231061550886893
Hspb9,0.10500000000000043,0.29647352931854887,0.5231061550886893
Flcn,-0.1750000000000007,0.29647352931854987,0.5231061550886893
Oraov1,0.10500000000000043,0.2964735293185501,0.5231061550886893
Wfdc10,0.10500000000000043,0.2964735293185501,0.5231061550886893
Capn7,-0.07000000000000028,0.2964735293185513,0.5231061550886893
Opn1sw,-0.14000000000000012,0.29647352931855164,0.5231061550886893
Tubb2a,-0.07000000000000028,0.296473529318552,0.5231061550886893
Mc4r,0.17499999999999982,0.296473529318552,0.5231061550886893
Ccdc39,-0.10499999999999954,0.2964735293185531,0.5231061550886893
Otop1,0.0699999999999994,0.296473529318554,0.5231061550886893
Psmg4,0.17499999999999893,0.2964735293185541,0.5231061550886893
Ppia,-0.07000000000000028,0.2964735293185552,0.5231061550886893
Abcc8,0.034999999999999254,0.29647352931855653,0.5231061550886893
Gper1,0.0699999999999994,0.29647352931855653,0.5231061550886893
Stk4,-0.06999999999999851,0.29647352931855653,0.5231061550886893
LOC689065,0.034999999999999254,0.29647352931855786,0.5231061550886893
Bpifc,0.20000000000000018,0.2968374460653701,0.5236831252186719
Kcnj15,0.39000000000000057,0.29704050843336194,0.5239110596339314
Ccdc42,0.129999999999999,0.2970405084333646,0.5239110596339314
Smpd1,-0.09500000000000064,0.29725961461745276,0.5239717809348021
Zfp213,-0.09500000000000064,0.29725961461745365,0.5239717809348021
Olr263,-0.18999999999999995,0.29725961461745676,0.5239717809348021
Oprk1,-0.09499999999999975,0.297259614617458,0.5239717809348021
Olr833,-0.09499999999999886,0.29725961461746,0.5239717809348021
Zfp566,-0.15499999999999936,0.29744760589602925,0.5241728866137977
Gins3,-0.15499999999999936,0.29744760589602925,0.5241728866137977
Smim15,0.0600000000000005,0.29775311682321204,0.5241903344817865
P4ha1,-0.120000000000001,0.29775311682321337,0.5241903344817865
Swt1,-0.0600000000000005,0.29775311682321415,0.5241903344817865
Amy2a3,-0.06000000000000005,0.2977531168232168,0.5241903344817865
Gemin4,-0.1200000000000001,0.2977531168232168,0.5241903344817865
Slc9b1,0.11999999999999922,0.2977531168232179,0.5241903344817865
Necap2,-0.11999999999999922,0.2977531168232195,0.5241903344817865
Prr3,-0.05999999999999872,0.2977531168232226,0.5241903344817865
Barhl1,0.26500000000000057,0.2979362635159246,0.5244476776568937
Ccdc62,-0.20500000000000007,0.2979904875187307,0.5244780466427684
Spag5,0.3149999999999995,0.29822164102920623,0.5247929812418612
Kcns1,0.1399999999999988,0.2982434100360838,0.5247929812418612
Asgr1,-0.15000000000000036,0.2983295954125176,0.5248144395488595
Myh3,0.14999999999999947,0.2983295954125196,0.5248144395488595
RGD1309036,-0.19500000000000028,0.29852030497212734,0.5250197181173578
Msln,0.19500000000000028,0.298520304972128,0.5250197181173578
Fbll1,-0.11000000000000121,0.2986656156303247,0.525135521349383
Cnot10,0.10999999999999943,0.29866561563033034,0.525135521349383
Car1,0.1899999999999995,0.298697203000717,0.525135521349383
Mdp1,0.16000000000000014,0.2990272730586814,0.5256163800802723
Cpsf1,-0.15000000000000036,0.29909602972600247,0.5256163800802723
Olr109,0.1850000000000005,0.29913682825809185,0.5256163800802723
Thap3,-0.16499999999999915,0.29945620813094775,0.5256163800802723
Phc1,-0.10500000000000043,0.29961078673667363,0.5256163800802723
Efna1,-0.10500000000000043,0.29961078673667596,0.5256163800802723
Ralgapa1,-0.10499999999999954,0.29961078673667896,0.5256163800802723
Tab2,-0.025000000000000355,0.2998599579859823,0.5256163800802723
Ccna1,-0.05000000000000071,0.2998599579859885,0.5256163800802723
Anxa11,0.05000000000000071,0.29985995798598974,0.5256163800802723
St6galnac2,0.05000000000000071,0.2998599579859922,0.5256163800802723
Rack1,-0.05000000000000071,0.29985995798599463,0.5256163800802723
Gli2,0.125,0.29985995798599474,0.5256163800802723
Olr1124,-0.1499999999999999,0.29985995798599496,0.5256163800802723
Cyp2j10,0.125,0.29985995798599496,0.5256163800802723
R3hdm2,-0.07499999999999929,0.29985995798599574,0.5256163800802723
Rpl36a,-0.07499999999999929,0.29985995798599896,0.5256163800802723
Rab43,0.049999999999998934,0.2998599579860012,0.5256163800802723
Alg13,0.024999999999999467,0.2998599579860024,0.5256163800802723
Abo,0.024999999999999467,0.2998599579860024,0.5256163800802723
Hipk3,0.049999999999998934,0.29985995798600484,0.5256163800802723
Rps14,-0.02499999999999858,0.29985995798600773,0.5256163800802723
Ptp4a1,0.02499999999999858,0.2998599579860175,0.5256163800802723
Ube2b,-0.02499999999999858,0.2998599579860175,0.5256163800802723
Mcfd2,0.3050000000000006,0.30005172767067834,0.5258875474099632
Ppp1r14a,0.375,0.3001038879792931,0.5259139907194875
Cyp2d5,-0.19500000000000028,0.30032882798133265,0.5262431761046423
Arhgef5,-0.21999999999999975,0.3004406991762184,0.5263741828472068
Phf13,-0.23500000000000032,0.30053018021296085,0.5264659343666415
Spta1,0.1899999999999995,0.30060033485930615,0.5265238116204614
Polq,0.11499999999999977,0.3011023057178219,0.527337939371978
Gabrr2,-0.20500000000000007,0.3012604186007497,0.5275497220429868
Olr14,0.14500000000000002,0.3013569241613465,0.5275815171597624
Gbx1,-0.08999999999999986,0.3014645268643007,0.5275815171597624
Rprml,0.17999999999999972,0.30146452686430114,0.5275815171597624
Ykt6,-0.08999999999999986,0.30146452686430314,0.5275815171597624
Ganab,-0.08999999999999808,0.30146452686430525,0.5275815171597624
Tmco3,0.15499999999999936,0.3017380423205327,0.52797193773145
Gstcd,0.2900000000000009,0.3017620521025375,0.52797193773145
Fcmr,0.21000000000000085,0.30193637991973854,0.528211799918783
Nxnl1,0.1999999999999993,0.30199518724022534,0.5282495346719897
Wwp2,0.06500000000000039,0.30212343477647485,0.5282784476444123
Acer1,-0.19499999999999984,0.30212343477647585,0.5282784476444123
Ccdc97,0.0649999999999995,0.3021234347764781,0.5282784476444123
Lgr4,-0.3699999999999992,0.30238331684533826,0.5286677018447089
Tubg1,0.10500000000000043,0.3027064448205331,0.529102221072465
Ncr1,-0.10499999999999954,0.3027064448205361,0.529102221072465
LOC691995,-0.33000000000000007,0.3029033244230739,0.5293728418975647
Nol3,-0.14499999999999957,0.30297322031343055,0.5293728418975647
Ubr7,0.14499999999999957,0.30297322031343077,0.5293728418975647
Pgf,-0.09999999999999964,0.30326698570838284,0.5296456221354793
Klhl17,-0.09999999999999964,0.30326698570838506,0.5296456221354793
Rnf34,0.07000000000000028,0.30347396685300465,0.5296456221354793
Gpr27,0.07000000000000028,0.30347396685300465,0.5296456221354793
Rpa1,-0.14000000000000057,0.30347396685300654,0.5296456221354793
Pkd2l2,-0.0699999999999994,0.30347396685300976,0.5296456221354793
Zfp52,-0.040000000000000924,0.30368937617720015,0.5296456221354793
Kansl2,-0.040000000000000924,0.30368937617720015,0.5296456221354793
Gss,0.040000000000000924,0.30368937617720015,0.5296456221354793
Fgf22,-0.16000000000000014,0.3036893761772079,0.5296456221354793
Nsmf,-0.08000000000000007,0.30368937617720815,0.5296456221354793
Rpf1,0.20000000000000018,0.30368937617720826,0.5296456221354793
Try4,0.16000000000000014,0.3036893761772086,0.5296456221354793
Aldh3b1,-0.08000000000000007,0.30368937617720904,0.5296456221354793
Hoxb7,0.03999999999999915,0.30368937617721614,0.5296456221354793
Sell,0.3249999999999993,0.3037268293479769,0.5296458268138169
Fxyd6,-0.19500000000000028,0.3039043029175835,0.5298332305859358
Spem1,0.27499999999999947,0.3039089945916932,0.5298332305859358
Slc27a3,0.1299999999999999,0.3041259541561536,0.5301463241163917
Pter,0.1250000000000009,0.3042120750107776,0.5301661543123978
Olr1295,-0.125,0.3042120750107795,0.5301661543123978
Defb37,-0.17499999999999982,0.3043000505986825,0.5302543321204901
Tprn,-0.14499999999999957,0.30457835031880753,0.5306231081531705
Olr396,0.17999999999999972,0.3045993316423701,0.5306231081531705
Ido1,0.2599999999999998,0.3046238962920781,0.5306231081531705
Fa2h,0.3049999999999997,0.3047953389706194,0.5308565596853538
Mcm5,0.16000000000000103,0.3050044115790863,0.5309738970760456
Fxyd4,-0.34499999999999975,0.3050834459147648,0.5309738970760456
Aptx,-0.13000000000000078,0.3051207710276952,0.5309738970760456
Nle1,0.1299999999999999,0.30512077102769763,0.5309738970760456
Pgm3,0.15000000000000036,0.30513841808188,0.5309738970760456
Mfap2,-0.34999999999999964,0.3052601101286845,0.5309738970760456
Pan3,-0.28000000000000114,0.30561910909917855,0.5309738970760456
Dap3,-0.055000000000000604,0.30568615659240883,0.5309738970760456
Rdh16,0.055000000000000604,0.30568615659241327,0.5309738970760456
Shank2,-0.11000000000000032,0.3056861565924137,0.5309738970760456
Alox12e,0.05500000000000016,0.3056861565924157,0.5309738970760456
Prkg1,-0.05500000000000016,0.3056861565924157,0.5309738970760456
Myl1,0.27500000000000036,0.3056861565924158,0.5309738970760456
Olr1766,0.11000000000000032,0.3056861565924158,0.5309738970760456
Plekha4,0.11000000000000032,0.3056861565924167,0.5309738970760456
Syk,-0.054999999999999716,0.3056861565924176,0.5309738970760456
Sarnp,-0.054999999999999716,0.3056861565924176,0.5309738970760456
Nr1i3,0.054999999999999716,0.3056861565924186,0.5309738970760456
Polr2f,-0.054999999999999716,0.3056861565924186,0.5309738970760456
Elmo3,-0.054999999999999716,0.3056861565924186,0.5309738970760456
Klhl11,-0.054999999999999716,0.3056861565924196,0.5309738970760456
Olr1433,0.054999999999999716,0.3056861565924196,0.5309738970760456
Igsf9,0.07499999999999929,0.3058827799258832,0.5312024259492844
Gucy1a2,-0.23000000000000043,0.305892613674024,0.5312024259492844
Gif,0.29000000000000004,0.30597378000285347,0.5312783406512215
Mafk,0.23499999999999943,0.30604151877457053,0.5313309246525588
Sat2,-0.125,0.30635791797767087,0.5318151522798873
Olr113,0.17499999999999982,0.3064886520092758,0.531976999559964
Tef,0.2649999999999997,0.3066413683924861,0.5321769576725971
Tmem17,-0.14000000000000057,0.3068967199163266,0.5324247118421217
Akr1a1,-0.07000000000000028,0.3068967199163274,0.5324247118421217
Gzma,-0.06999999999999984,0.30689671991632805,0.5324247118421217
Ccdc167,0.27500000000000036,0.30701013143781786,0.5325563370722528
Slitrk5,-0.15500000000000114,0.3073382286384325,0.5329299732874756
Sema3e,0.15500000000000025,0.30733822863843396,0.5329299732874756
Olr671,-0.1549999999999998,0.30733822863843496,0.5329299732874756
Hmx2,0.2400000000000002,0.30746817181028674,0.5330901350893092
Cfi,0.08499999999999996,0.3077064819809381,0.5333729415177947
Ffar4,-0.08499999999999908,0.3077064819809412,0.5333729415177947
Irak1bp1,0.24499999999999922,0.30779636011788225,0.533463550963015
Defa7,-0.1849999999999996,0.30801824098508734,0.5337382177568202
Olr1474,-0.1499999999999999,0.30810159397833625,0.5337382177568202
Olr447,0.3150000000000004,0.308109939203021,0.5337382177568202
Pdap1,-0.13500000000000156,0.308147025437458,0.5337382177568202
Olr1200,-0.1349999999999998,0.3081470254374632,0.5337382177568202
Zfp111,-0.17999999999999972,0.30820380217832144,0.5337382177568202
Cmtr2,0.10000000000000053,0.3082855361339235,0.5337382177568202
Cyb5r3,-0.09999999999999964,0.3082855361339286,0.5337382177568202
Smarcal1,-0.11999999999999922,0.30833149875492016,0.5337382177568202
Fndc8,0.3050000000000006,0.308379353880627,0.5337382177568202
Adsl,0.20999999999999996,0.3084018319642772,0.5337382177568202
Olr1202,0.23500000000000032,0.30844953638045314,0.5337382177568202
Sntn,0.22500000000000053,0.3085101552221218,0.5337382177568202
Tpgs1,-0.09500000000000064,0.3085192010154997,0.5337382177568202
Rag1,0.09499999999999975,0.308519201015503,0.5337382177568202
Eif3i,0.10499999999999865,0.30877658038954003,0.5341183476900396
Cnfn,-0.1299999999999999,0.3090577955114452,0.5344148089250823
Lsg1,0.1299999999999999,0.30905779551144597,0.5344148089250823
Dnajb2,0.34999999999999964,0.3090609821247269,0.5344148089250823
Gpr162,-0.21999999999999975,0.30911827767653977,0.5344487370041917
Clps,-0.22500000000000053,0.3091623504578056,0.5344597981470182
Gpr61,-0.2699999999999996,0.3095058214617883,0.5349883737366795
Sod3,0.16000000000000014,0.30954903679663426,0.534997884502565
Actr3b,0.08999999999999986,0.3097315100373671,0.5351555176593583
B3galt2,-0.08999999999999941,0.3097315100373689,0.5351555176593583
Jmjd4,-0.15500000000000025,0.3100882614180386,0.5351555176593583
Bach2,-0.2600000000000007,0.3102744581995207,0.5351555176593583
Trpm4,0.29499999999999993,0.310542509037089,0.5351555176593583
Mettl7b,0.2450000000000001,0.310542665887674,0.5351555176593583
Lrrc8e,0.5899999999999999,0.3106836900544315,0.5351555176593583
Olr1630,0.20000000000000018,0.3107544832044219,0.5351555176593583
Rhobtb2,0.20000000000000018,0.3107544832044222,0.5351555176593583
Ghrh,0.23000000000000043,0.31120433952919735,0.5351555176593583
Clec4b2,-0.1900000000000004,0.3112505380853057,0.5351555176593583
Smgc,0.21499999999999986,0.3113606458812891,0.5351555176593583
Odf1,0.15500000000000025,0.3114510513681239,0.5351555176593583
Ublcp1,-0.015000000000000568,0.3117527983882932,0.5351555176593583
LOC502176,-0.015000000000000568,0.3117527983882932,0.5351555176593583
Rab22a,0.015000000000000568,0.3117527983882932,0.5351555176593583
Trim17,0.030000000000001137,0.31175279838830283,0.5351555176593583
Lss,0.030000000000001137,0.31175279838830283,0.5351555176593583
Rpl37,-0.015000000000000568,0.31175279838830605,0.5351555176593583
Zfp36,-0.030000000000001137,0.31175279838830605,0.5351555176593583
Rrm2b,-0.0600000000000005,0.3117527983883088,0.5351555176593583
H1fnt,0.03000000000000025,0.3117527983883104,0.5351555176593583
Asip,0.03000000000000025,0.3117527983883104,0.5351555176593583
Olr255,0.015000000000000124,0.3117527983883104,0.5351555176593583
Cacybp,0.04499999999999993,0.3117527983883118,0.5351555176593583
Sms,-0.04499999999999993,0.31175279838831393,0.5351555176593583
Rnf113a2,-0.1200000000000001,0.31175279838831393,0.5351555176593583
Pabpc5,-0.04499999999999993,0.31175279838831393,0.5351555176593583
Sphk2,-0.08999999999999986,0.31175279838831393,0.5351555176593583
Igsf11,-0.04499999999999993,0.31175279838831393,0.5351555176593583
Ckm,0.04499999999999993,0.31175279838831393,0.5351555176593583
Gabrr1,-0.17999999999999972,0.3117527983883145,0.5351555176593583
Alg5,0.1349999999999998,0.3117527983883147,0.5351555176593583
Gxylt1,-0.2400000000000002,0.3117527983883147,0.5351555176593583
Ank3,-0.1200000000000001,0.3117527983883147,0.5351555176593583
Prss36,0.01499999999999968,0.3117527983883147,0.5351555176593583
Atad3a,0.17999999999999972,0.31175279838831504,0.5351555176593583
Bud13,0.08999999999999986,0.31175279838831504,0.5351555176593583
Cox8b,0.04499999999999993,0.31175279838831504,0.5351555176593583
Rnf215,-0.14999999999999947,0.31175279838831593,0.5351555176593583
Xpnpep2,0.07499999999999973,0.31175279838831593,0.5351555176593583
Elane,0.16499999999999915,0.3117527983883165,0.5351555176593583
LOC688452,-0.10499999999999954,0.3117527983883168,0.5351555176593583
Klk1c9,0.02999999999999936,0.31175279838831793,0.5351555176593583
Atg10,-0.07499999999999929,0.31175279838831893,0.5351555176593583
Adprh,0.015000000000000568,0.31175279838831904,0.5351555176593583
Paics,-0.015000000000000568,0.31175279838831904,0.5351555176593583
Ogdh,-0.02999999999999936,0.31175279838832104,0.5351555176593583
Mlh1,0.02999999999999936,0.31175279838832104,0.5351555176593583
Kif22,-0.01499999999999968,0.31175279838832104,0.5351555176593583
Pak2,0.05999999999999872,0.31175279838832437,0.5351555176593583
Kptn,-0.02999999999999936,0.31175279838832437,0.5351555176593583
Clrn3,0.01499999999999968,0.31175279838832437,0.5351555176593583
Rpl41,-0.01499999999999968,0.3117527983883276,0.5351555176593583
Swap70,0.02999999999999936,0.3117527983883276,0.5351555176593583
Gps2,-0.014999999999998792,0.31175279838833614,0.5351555176593583
Magi3,-0.14000000000000057,0.31193753794381196,0.5354078539952711
Nkd2,0.1999999999999993,0.31197908384622053,0.5354143822214474
Ppp1r3c,-0.34000000000000075,0.31239427286284116,0.5360620726783917
Hcst,-0.2599999999999998,0.31244834904767227,0.5360900193021625
Kcnab1,-0.1800000000000006,0.3127568065109073,0.5365543665695648
Msantd1,0.1850000000000005,0.3128087572804996,0.5365786010618099
Zfp474,0.20999999999999996,0.3128590094461269,0.5365999163345129
Ctnna2,0.17499999999999982,0.3129325673321752,0.5366611944117792
Rnf121,0.2599999999999998,0.3131684242854994,0.5370007575140934
Rpgr,-0.2450000000000001,0.3132565411484517,0.5370869340986144
Jade1,-0.3150000000000004,0.3133897306658582,0.5372503588188356
Adad1,0.19499999999999984,0.3134611403381129,0.5373078464036334
Prnp,-0.23499999999999943,0.3137772033000351,0.5377846328397122
Igsf5,0.17000000000000082,0.3139358345694262,0.5379529742054693
Vom1r97,0.2699999999999996,0.3139779810688589,0.5379529742054693
Rab27b,0.17499999999999982,0.31398918838441314,0.5379529742054693
Aqp1,0.17999999999999972,0.314254614016487,0.5383176168620611
Retnlb,0.2950000000000008,0.3142779150466368,0.5383176168620611
Arhgef7,-0.14000000000000057,0.31441705037584977,0.5384259146103181
Bmp6,0.1399999999999988,0.31441705037585466,0.5384259146103181
Tfpi2,-0.3650000000000002,0.3144557659023821,0.5384272172711155
Cyp2d4,-0.16000000000000014,0.31463530099500947,0.5385357797118027
Olr252,0.20500000000000007,0.31466484888853063,0.5385357797118027
Zfp275,0.2550000000000008,0.31474140176687326,0.5385357797118027
Cacna1g,0.125,0.3147469441414462,0.5385357797118027
Apob,0.125,0.3147469441414462,0.5385357797118027
Dapl1,-0.125,0.3147469441414462,0.5385357797118027
Olr1093,0.11000000000000032,0.3151699129988398,0.5391944507720142
Prl2b1,0.15999999999999925,0.3152632119825407,0.5392596069029584
Oprl1,-0.16500000000000004,0.315317330950608,0.5392596069029584
Olr485,-0.15500000000000025,0.31549147128044397,0.5392596069029584
Xrcc6,-0.15500000000000025,0.3154914712804445,0.5392596069029584
Magee2,0.15500000000000025,0.3154914712804445,0.5392596069029584
LOC499573,-0.2200000000000002,0.31550146958423864,0.5392596069029584
Cyp2d2,-0.14500000000000002,0.31551210611127467,0.5392596069029584
Dph5,0.14499999999999957,0.31551210611127556,0.5392596069029584
Olr1143,0.3799999999999999,0.31573171423766133,0.5395049503945403
Nkain3,0.09499999999999975,0.315731714237662,0.5395049503945403
Emc4,0.15000000000000036,0.3160588711186697,0.53978240573475
Kcnj10,-0.27500000000000036,0.3160706221796886,0.53978240573475
Nudt12,-0.27499999999999947,0.31607062217968984,0.53978240573475
Lcn5,0.17499999999999982,0.31608788794602605,0.53978240573475
Mrpl44,-0.0600000000000005,0.31623654124216904,0.53978240573475
Uncx,0.120000000000001,0.3162365412421706,0.53978240573475
Dhcr24,-0.1200000000000001,0.3162365412421714,0.53978240573475
Rab39a,0.1200000000000001,0.3162365412421714,0.53978240573475
Abcc4,0.11999999999999922,0.31623654124217593,0.53978240573475
Mmgt1,-0.25,0.31628626406947546,0.5398023270078897
Plod2,0.1599999999999997,0.3165138738265917,0.5401258046558438
Mdm4,0.129999999999999,0.31673516940407453,0.5404306783078857
Pcdh11x,0.14999999999999947,0.3167687219885852,0.5404306783078857
Olr380,0.20000000000000018,0.31681301431484465,0.5404412483249623
Cnih2,-0.29499999999999993,0.3168568655370758,0.5404510634253886
Neil2,0.2900000000000009,0.3170323476191864,0.5406853670745104
Prr21,0.16000000000000014,0.3171366403578877,0.5407982185499453
Rbm38,-0.20999999999999908,0.31723110679952693,0.5408942885887127
Ms4a1,0.28000000000000025,0.3172762112681605,0.5409061811140639
Olr1356,0.1850000000000005,0.3175011388473581,0.5411423271365103
Clspn,0.29499999999999993,0.3175883802798366,0.5411423271365103
Mboat4,-0.16500000000000092,0.3176631457061214,0.5411423271365103
Nmu,0.16500000000000004,0.3176631457061244,0.5411423271365103
Mcoln1,-0.0649999999999995,0.31767695459407963,0.5411423271365103
Ccdc40,-0.0649999999999995,0.31767695459408096,0.5411423271365103
Arhgef28,0.14000000000000057,0.3176817496399872,0.5411423271365103
Olr1457,0.31000000000000005,0.3179809031979305,0.541586876307581
Slc29a4,-0.1999999999999993,0.31840182340900436,0.5422118959472885
Ctnnbl1,0.11500000000000021,0.3184998214121453,0.5422118959472885
Fam151b,-0.22999999999999954,0.31849982141214683,0.5422118959472885
Robo3,0.39999999999999947,0.31850075630401486,0.5422118959472885
Fam20a,0.14500000000000046,0.31854250458570443,0.5422178989744184
Olr601,0.27,0.3185814720811573,0.5422191677196517
Dscr3,-0.16500000000000004,0.31882704737103096,0.542506956219919
Tmtc2,0.16499999999999915,0.3188270473710323,0.542506956219919
Myod1,-0.08000000000000007,0.31899477539299825,0.5426621757674882
Mab21l1,0.16000000000000103,0.31899477539299903,0.5426621757674882
Mutyh,0.17499999999999982,0.31920013213629606,0.5429464118088124
Cdc7,0.15499999999999936,0.31946158806392155,0.5430913868814361
Wdr78,-0.1299999999999999,0.31954890063272223,0.5430913868814361
Wrb,0.1299999999999999,0.3195489006327229,0.5430913868814361
Myom1,0.050000000000000266,0.3195861825602261,0.5430913868814361
Crisp1,0.10000000000000009,0.3195861825602274,0.5430913868814361
Msh4,-0.04999999999999982,0.3195861825602294,0.5430913868814361
Chchd3,0.049999999999998934,0.3195861825602362,0.5430913868814361
Dlec1,0.33999999999999986,0.3195916324324143,0.5430913868814361
Ca5b,0.2599999999999998,0.3197818121916137,0.5433494775123047
Syce1,-0.23500000000000032,0.3201245759890303,0.5437135334904328
Olr1404,-0.23499999999999943,0.3201245759890313,0.5437135334904328
LOC100365773,0.1800000000000006,0.3201493828595504,0.5437135334904328
Grasp,0.1800000000000006,0.32014938285955064,0.5437135334904328
Krt17,-0.15999999999999925,0.32022513814066145,0.5437770899764692
Shank1,0.10500000000000043,0.3204559582248966,0.5440278813140974
Idh3g,-0.1349999999999998,0.3205262252941742,0.5440278813140974
Nrg2,0.1349999999999998,0.32052622529417607,0.5440278813140974
Tmem189,0.134999999999998,0.3205262252941792,0.5440278813140974
Ints4,-0.20500000000000007,0.3207114861968424,0.5442772033961487
Cd93,0.125,0.3208427188447974,0.5442814025425178
Olr1343,0.125,0.32084271884479854,0.5442814025425178
Stac2,-0.14000000000000057,0.32090024989826593,0.5442814025425178
Morc2b,-0.2400000000000002,0.32090579803084784,0.5442814025425178
Olr292,-0.2400000000000002,0.3209057980308486,0.5442814025425178
Gkn2,-0.16999999999999993,0.3210853957437596,0.5444322260829055
Acvr2b,-0.16500000000000004,0.3211370937108613,0.5444322260829055
Npw,-0.10000000000000053,0.32115576669786583,0.5444322260829055
Lep,0.09999999999999964,0.3211557666978695,0.5444322260829055
Farp2,0.1849999999999996,0.32118661356885914,0.5444322260829055
Zbtb8b,0.14499999999999957,0.3215330072011908,0.5449542700305965
Stx2,-0.11999999999999922,0.3217198972669363,0.5452058849156323
Dzip1l,0.4800000000000004,0.3217876067857185,0.5452554932945775
Nup188,0.14999999999999947,0.3223690728210621,0.5461514780627071
Stx19,-0.21499999999999986,0.3223933791975969,0.5461514780627071
Scaf8,-0.11999999999999922,0.3228008224202805,0.5467764139527282
Oard1,-0.23499999999999943,0.32295210092134974,0.5468121278739454
Gabrg3,0.11500000000000021,0.32323663071302466,0.5468121278739454
Ints2,-0.1750000000000007,0.32328445766803326,0.5468121278739454
Spata2L,0.03500000000000014,0.32328445766803404,0.5468121278739454
Polr2g,0.07000000000000028,0.32328445766803404,0.5468121278739454
Sars2,0.10500000000000043,0.3232844576680344,0.5468121278739454
Armc1,0.10500000000000043,0.3232844576680344,0.5468121278739454
